00153+2417	3.8495833333333334	28.2625	83.51428571428572
00154+2911	3.85	31.75	98.05714285714286
A0015+1254	3.8979166666666667	25.691666666666666	59.01428571428571
N68	3.9233333333333333	40.916666666666664	82.88571428571429
00157+1906	3.9295833333333334	20.75	77.45714285714286
00157+4827	3.9358333333333335	54.8	75.35714285714286
N70	3.9408333333333334	41.045833333333334	102.38571428571429
N71	3.9458333333333333	40.77916666666667	96.71428571428572
00158+4943	3.94625	59.8125	75.47142857142858
00158+1814	3.95	21.5	74.64285714285714
N72	3.9658333333333333	40.4375	100.51428571428572
N72A	3.99	40.375	99.17142857142858
00160+7926	3.99375	85.25833333333334	155.42857142857144
I7	4.05	15.0	76.67142857142856
00161+4744	4.057083333333333	58.079166666666666	73.04285714285714
00164+2312	4.1	26.0	63.77142857142857
00165+1907	4.1033333333333335	20.791666666666668	76.48571428571428
00165+1528	4.125	22.0	158.18571428571428
N75	4.2	8.5	82.85714285714285
00169+4658	4.230833333333333	60.454166666666666	74.17142857142856
N76	4.25375	38.86666666666667	105.27142857142857
I1540	4.3	30.5	83.34285714285714
00173+1942	4.325	29.5	111.52857142857142
I1541	4.35	32.0	84.65714285714284
00175+0612E	4.36875	8.791666666666666	145.15714285714287
I10	4.422916666666667	59.21666666666667	0
I13	4.440833333333333	13.354166666666666	81.58571428571429
N78A	4.45	8.25	71.85714285714285
N78B	4.472916666666666	8.333333333333334	78.3
00179+4710	4.475833333333333	49.3625	73.37142857142857
I1542	4.522083333333334	26.729166666666668	105.02857142857142
00182+1945	4.5529166666666665	30.345833333333335	109.85714285714286
00182+2115	4.565416666666667	24.8875	84.65714285714284
I1543	4.5825	29.825	79.5
N79	4.6	26.5	78.42857142857143
00185+2614	4.624583333333334	29.533333333333335	166.64285714285714
00185+2657	4.632916666666667	40.016666666666666	131.72857142857143
N80	4.64625	23.2125	81.4
00186+2922	4.65	34.5	132.0142857142857
00186+3011	4.65	32.75	66.84285714285714
I1544	4.6691666666666665	34.204166666666666	81.62857142857143
00187+3014	4.675	33.44583333333333	67.32857142857142
N83	4.694166666666667	24.375	90.05714285714285
00188+2921	4.7	34.25	132.47142857142856
N86	4.725	26.5	79.98571428571428
00189+3749	4.732083333333334	49.2375	155.82857142857142
N91	4.814583333333333	23.845833333333335	73.95714285714286
00193+4851	4.835	60.8375	73.75714285714287
00194+2328	4.85	30.0	64.01428571428572
N93	4.869166666666667	24.191666666666666	81.24285714285715
N95	4.91375	13.25	76.85714285714286
00197+2958	4.925	43.5	92.01428571428572
00198+2913	4.954166666666667	32.3875	100.27142857142857
00198-0134	4.9558333333333335	7.7125	69.42857142857143
N97	4.9695833333333335	36.025	67.57142857142857
00202+2940	5.035	38.94583333333333	131.17142857142858
00202+2353	5.05	36.25	178.0857142857143
00203+0633	5.075	14.25	108.32857142857144
I1549	5.075	16.5	173.05714285714288
00206+2710	5.142083333333334	29.3375	55.47142857142857
00206+2933	5.15	37.25	120.04285714285714
00207+2440	5.164583333333334	34.166666666666664	256.77142857142854
00211+3017	5.275	34.25	91.64285714285714
00212+2640	5.3	36.0	133.47142857142856
00212+1424	5.302083333333333	20.154166666666665	77144.42857142857
00213+2803	5.325	28.75	102.97142857142858
00213+2402	5.339583333333334	24.529166666666665	81.18571428571428
N99	5.35	22.3875	75.85714285714286
00214+2523W	5.355833333333333	30.779166666666665	105.4
N100	5.36625	19.233333333333334	12.014285714285714
00216+1358	5.4	27.5	77.0
I1550	5.45	50.75	84.4
00220+2900	5.5	29.0	68201.5
00220+3259	5.504166666666666	46.69166666666667	69.17142857142856
00220+0301	5.516666666666667	3.6791666666666667	76.97142857142858
00221+1433	5.530833333333334	22.179166666666667	75.41428571428571
00222+2048	5.530833333333334	32.354166666666664	76.5
00223+4323	5.57625	48.7875	72916.07142857143
00224+0623	5.6	11.75	124.12857142857143
00224+3105	5.6066666666666665	32.016666666666666	97.08571428571427
00226+2946	5.649583333333333	40.3875	69.35714285714286
00226-0123	5.65	4.75	162.39999999999998
00227+0613	5.675	9.25	123.67142857142858
00227+4813	5.6875	51.21666666666667	77.21428571428572
N105	5.7	21.25	73.32857142857142
00228+4539	5.703333333333333	54.675	72.47142857142858
00228+1956	5.719166666666666	33.4125	61.42857142857143
00229+2433	5.725	32.25	64.64285714285714
N108	5.838333333333333	42.020833333333336	67.67142857142856
00234+2527S	5.87	31.633333333333333	146.65714285714284
00234+2527N	5.874583333333334	31.725	146.24285714285713
00236+1322E	5.894166666666667	18.670833333333334	75.3
00236+1231	5.9	19.75	75.44285714285714
N109	5.9	29.0	77.97142857142858
00239+0601	5.954583333333334	19.995833333333334	163.34285714285713
00242+4850	6.0375	60.604166666666664	81717.14285714286
N112	6.04375	37.395833333333336	89.8
N114	6.102916666666666	-1.05	52.714285714285715
00245+1118	6.116666666666666	15.6125	30.442857142857143
00246+2354	6.15	36.5	104.14285714285714
N117	6.15	1.75	76.61428571428571
00246+3931	6.150833333333333	46.7375	15391.571428571428
00247+1947	6.15875	30.945833333333333	79.87142857142857
N118	6.178333333333334	-1.1458333333333333	16045.92857142857
N120	6.235833333333334	10.854166666666666	58.34285714285714
I1551	6.2475	16.979166666666668	186.28571428571428
00253-0128	6.31875	6.1625	55.67142857142857
00253+0312	6.320833333333334	6.204166666666667	19.585714285714285
N124	6.327916666666667	-0.6791666666666667	57.771428571428565
00254+0214	6.355	5.4875	62.64285714285714
00255+4849	6.36875	60.2375	75.22857142857143
00257+3032	6.4025	37.8875	89.65714285714286
00257+3055	6.41	43.84583333333333	210.27142857142857
00257+2707	6.439583333333333	28.483333333333334	137.4142857142857
00258+0307E	6.448333333333333	4.691666666666666	56.84285714285714
00259+0444	6.475	15.0	19.2
I17	6.475	7.5	61.67142857142858
00259+3300	6.475	33.0	67.58571428571429
00259+3053	6.48375	43.166666666666664	86.71428571428571
00260+4346	6.49875	54.625	165.35714285714286
00261+3025	6.525	36.25	89.84285714285714
00262+0309	6.55	5.25	64.28571428571429
00262+1122	6.55	16.5	73.07142857142857
00262+2840	6.55625	37.97083333333333	30.985714285714284
N125	6.5675	10.45	75.8
00265+3043	6.619583333333333	40.916666666666664	87.1142857142857
N126	6.641666666666667	10.0	60.74285714285714
N127	6.65	11.0	58.48571428571429
N128	6.67	10.833333333333334	60.385714285714286
N130	6.675	11.0	64.97142857142858
00268+3017W	6.694166666666667	34.24583333333333	215.98571428571427
I1552	6.774166666666667	23.945833333333333	80.0
00271+1120	6.775	16.0	72.28571428571429
00271+2947	6.775	40.75	69.21428571428572
00272+3107	6.8	32.75	90.07142857142857
00274+3803	6.85	38.770833333333336	159.14285714285714
N132	6.902083333333334	13.258333333333333	76.58571428571429
00278+0641S	6.9325	16.2625	248.4142857142857
00279+0536	6.975	14.0	99.07142857142858
00280+1305	6.992916666666667	14.35	141.9142857142857
00280+1224	7.014583333333333	18.0625	135.05714285714285
N137	7.095	22.991666666666667	75.37142857142858
N138	7.1	17.5	169.91428571428574
N139	7.13375	16.041666666666668	174.18571428571428
00286+2843	7.1658333333333335	38.75	66.5
N140	7.172916666666667	37.7125	91.9
00287+0812	7.182083333333333	10.9875	62.371428571428574
N141	7.2	17.75	168.0
00288+0811	7.203333333333333	10.883333333333333	62.34285714285715
00289+0556	7.2125	18.970833333333335	29.785714285714285
00289+0807	7.22625	9.866666666666667	61.01428571428571
00295+3124	7.37625	37.02916666666667	90.61428571428571
00299+2308	7.475	25.0	66.68571428571428
00300+3028	7.5216666666666665	37.1125	87.42857142857143
00302+3022	7.55	35.5	87.78571428571428
00303+1127	7.55375	17.870833333333334	70.05714285714286
N147	7.614166666666667	51.483333333333334	0
00309+1940	7.725	29.0	180.07142857142858
00310+2308	7.75	25.0	73.98571428571428
00310+3917	7.75125	43.0375	83.82857142857144
00312+0658	7.8	20.5	77.78571428571429
N149	7.8	36.75	69.18571428571428
00314+0659N	7.835416666666666	7.054166666666666	78.2
00314+0659S	7.843333333333334	20.891666666666666	77.84285714285714
00317+3920	7.916666666666667	43.891666666666666	83.75714285714285
00317+0516	7.925	9.029166666666667	182.0
I31	7.95	12.0	135.78571428571428
00321+3917	8.03875	43.041666666666664	82.57142857142857
00323+3140	8.075	41.0	83.87142857142857
00325+1405	8.125	15.25	161.65714285714284
00325+2303	8.125	23.75	161.9142857142857
00326+2932	8.141666666666667	36.8625	99.60000000000001
I34	8.253333333333334	20.7125	75.7
00333+3136	8.31625	39.94166666666667	90.8
00334+0827	8.35	14.75	166.57142857142858
N160	8.358333333333333	33.25	76.10000000000001
00336+0126	8.4	7.5	77.38571428571429
00336+0422	8.4	9.4	70.47142857142858
00336+1222	8.4	17.5	143.77142857142857
00337+4524	8.403333333333332	50.84166666666667	204.18571428571428
00337+3238	8.4125	41.416666666666664	69.67142857142858
N170	8.525	9.75	60.98571428571429
00341+2117	8.532083333333333	25.395833333333332	127.49999999999999
N169	8.557083333333333	33.75	66.1
I1559	8.5575	33.65	65.64285714285715
00344+2525	8.61125	31.358333333333334	136.4
00344+2834	8.61875	36.40416666666667	28.371428571428574
00345+3538	8.628333333333334	44.420833333333334	63.57142857142858
00345+2534	8.632916666666667	33.47083333333333	128.77142857142857
N173	8.659583333333334	11.0125	62.357142857142854
00347+2853	8.673333333333334	41.13333333333333	75.37142857142858
00351+0000	8.75875	0.0875	150.24285714285713
00351+2522	8.775	30.5	103.30000000000001
I35	8.777083333333334	11.304166666666667	65.51428571428572
00352+0556	8.8	19.0	177.55714285714285
00353+0437	8.837083333333334	13.554166666666667	121.22857142857141
N180	8.842083333333333	13.3875	75.44285714285714
00355+3037	8.875	39.25	78.25714285714285
N182	8.909166666666668	8.8125	75.15714285714286
00357+3222	8.920833333333333	37.44166666666667	67.17142857142856
N181	8.93125	31.970833333333335	79.07142857142857
00358+1446	8.945	25.470833333333335	78.27142857142857
00358+2921	8.95	34.25	80.81428571428572
N183	8.955	32.55416666666667	77.17142857142856
00359+2320	8.972916666666666	28.054166666666667	106.5
00359+0142	8.975	11.5	63.285714285714285
N186	8.975	15.25	65.42857142857143
N184	8.98125	31.583333333333332	75.55714285714285
00360+0125	9.0	7.25	153.8857142857143
00360-0008	9.0	2.0	177.55714285714285
00361+3208	9.03	34.1375	160.9
N185	9.04875	48.92916666666667	0
00362+3116	9.05625	35.02916666666667	88.61428571428571
00363+2637	9.075	35.25	142.38571428571427
00363+2522	9.076666666666666	30.416666666666668	65.88571428571429
N190N	9.080833333333333	17.820833333333333	173.94285714285715
00364+0632	9.109166666666667	14.1875	186.05714285714288
00360+8257	9.12	96.1625	24.414285714285715
I1564	9.12375	16.179166666666667	75.10000000000001
00366+2923	9.15	34.75	78.67142857142858
N192	9.165416666666667	8.833333333333334	60.142857142857146
N193	9.182916666666667	3.8541666666666665	62.0
N194	9.183333333333334	13.425	74.1
N196	9.18375	9.570833333333333	60.542857142857144
00367+0341	9.184583333333332	13.254166666666666	110.07142857142857
N197	9.187916666666666	9.25	58.8
00367+1250S	9.187916666666666	24.575	149.61428571428573
00368+2459	9.190416666666668	38.67916666666667	66.25714285714287
00368+2929	9.2	36.25	79.65714285714286
00368+3605	9.2	37.083333333333336	63.0
N198	9.202916666666667	9.845833333333333	75.17142857142856
00368+2522	9.211666666666666	30.545833333333334	65.91428571428571
I1565	9.213333333333333	12.895833333333334	15945.885714285716
I40	9.225	4.5	77.32857142857144
I1566	9.242916666666666	14.116666666666667	170.22857142857143
N199	9.25	14.75	65.74285714285715
N200	9.251666666666667	11.2125	73.84285714285714
N201	9.254583333333333	8.775	62.371428571428574
00370+0841	9.25875	18.4	64.92857142857143
00370+3253	9.267916666666666	45.25	125.97142857142858
00370+3535	9.268333333333333	43.666666666666664	151.38571428571427
N202	9.275	6.75	57.02857142857143
N203	9.275	5.5	74.58571428571429
00371+0843	9.275	18.895833333333332	65.32857142857142
00372+2056	9.3	34.0	130.94285714285715
N204	9.3	3.25	77.02857142857142
00375+2226	9.385833333333334	28.633333333333333	83.44285714285714
N205	9.409166666666668	47.24166666666667	0.13428571428571429
00377+2410	9.425	26.5	182.6857142857143
N208	9.45	9.0	73.01428571428572
00378+2445	9.46125	35.295833333333334	64287.28571428572
00380+0125	9.5	7.25	76.95714285714286
00380+2953	9.5	42.25	75.87142857142857
I1571	9.525	8.75	83.15714285714286
00383+3127	9.592916666666667	37.88333333333333	66.41428571428571
N213	9.6375	18.920833333333334	78.64285714285714
00389-0159	9.70125	13.820833333333333	75.74285714285715
N214	9.70375	28.3875	64.77142857142857
00389+2915	9.722916666666666	32.65416666666667	75.04285714285714
00390+2855	9.739583333333334	41.92916666666667	99.68571428571428
N218	9.760833333333334	37.24166666666667	69.61428571428571
00392+3243	9.8	42.75	70.42857142857143
00393+2518	9.825	29.5	144.38571428571427
00393-0200	9.825	-2.0	77.14285714285714
00393-0211	9.825	0.75	78.65714285714286
00394+3632	9.842083333333333	43.95	152.34285714285713
00394+3308	9.85	35.0	89.21428571428572
I43	9.922916666666667	34.5125	69.38571428571429
N223	9.925	8.5625	76.5
00397+2925	9.932083333333333	35.42916666666667	75.44285714285714
N221	9.990833333333333	48.858333333333334	0.13142857142857142
N224	10.000416666666666	54.925	0.06142857142857142
N227	10.0125	11.008333333333333	75.67142857142856
00401+2939	10.025	38.75	72.71428571428571
00401-0216	10.025	2.0	81.44285714285714
N228	10.043333333333333	26.25	104.67142857142856
00401+3315	10.05	36.75416666666667	89.21428571428572
N226	10.052916666666667	36.5875	68.92857142857143
I46	10.075	40.75	75.52857142857142
N229	10.1	26.5	104.9857142857143
00406+5024	10.14625	56.05416666666667	74.55714285714285
N236	10.220416666666667	12.25	80.61428571428571
N237	10.226666666666667	5.958333333333333	0.07142857142857142
N233	10.231666666666667	34.708333333333336	77.57142857142857
N234	10.231666666666667	15.041666666666666	63.6
00410+2312	10.25	26.0	103.38571428571429
00411+3235	10.289166666666667	40.69166666666667	68.17142857142856
00413+0033	10.325	8.25	78.55714285714286
I49	10.341666666666667	9.65	65.15714285714286
00414+2555	10.35	38.75	144.0142857142857
00414+3005	10.35	31.25	79.84285714285714
00415+2635	10.38125	34.59166666666667	74.14285714285714
00419+1632	10.475	24.0	63.01428571428572
00420+0822	10.5	13.5	168.75714285714284
00422+0453	10.55	17.25	41.34285714285714
00423+1949	10.575	31.25	131.62857142857143
N240	10.625	18.0	174.84285714285713
00430+4924	10.757083333333334	54.954166666666666	82.44285714285714
00432+2459	10.8	38.75	195.91428571428568
00433+2456	10.825	38.0	193.48571428571427
N243	10.831666666666667	39.27916666666667	69.6
00434+4913	10.859583333333333	52.145833333333336	102.52857142857144
00434+5057	10.8725	64.17083333333333	75.3
N245	10.88375	13.925	0.11428571428571428
00436+1913	10.9	22.25	37.957142857142856
00437+2958	10.933333333333334	43.479166666666664	71.35714285714285
00438+3132	10.95	39.0	89.31428571428572
00438+3603	10.9525	36.791666666666664	159.72857142857143
00438+2927	10.980833333333333	35.75	68.8
00439+3127	10.990416666666667	37.65416666666667	85.45714285714286
00441+2740	11.025	37.0	98.47142857142858
00442+3224	11.059166666666666	38.020833333333336	69.41428571428571
00443+2429	11.075	31.25	181.1
00444+2748	11.095833333333333	38.90416666666667	73.47142857142858
00444+3004	11.103333333333333	31.020833333333332	74.82857142857142
00444+3225	11.118333333333334	38.27916666666667	72.47142857142858
I1583	11.125	34.0	103.82857142857142
I1585	11.15	33.75	104.91428571428571
00446+5037	11.157916666666667	59.1625	73.84285714285714
N250	11.169166666666667	16.570833333333333	74.77142857142857
I1584	11.175	35.25	68.05714285714285
00447+1426	11.175833333333333	20.458333333333332	168.3714285714286
00448+1525	11.2	21.25	135.64285714285714
00450+1352	11.25	26.0	165.07142857142858
00450+3809	11.284583333333334	40.21666666666667	141.35714285714286
00452+1200	11.3	12.0	162.2
00452+2941	11.3	39.25	71.6
N251	11.312916666666666	23.866666666666667	66.01428571428572
I1586	11.32125	23.508333333333333	83.15714285714286
N252	11.337083333333334	32.2625	71.28571428571429
00454+0057	11.35	14.25	188.04285714285714
N257	11.357916666666666	8.3625	75.39999999999999
00455+2820	11.375	33.0	100.61428571428571
00455-0149	11.3825	11.583333333333334	80.12857142857143
I52	11.463333333333333	15.341666666666667	28.014285714285712
N260	11.475	33.275	74.45714285714286
00459+0105W	11.4825	2.2083333333333335	265.9
00459+0105E	11.488333333333333	2.2375	270.14285714285717
N262	11.520416666666666	41.266666666666666	64.38571428571429
00463+0927	11.575	15.75	173.1
00463+2757	11.588333333333333	41.225	72.71428571428571
00469-0201	11.725	-1.75	54.05714285714286
00469+2318W	11.727083333333333	27.583333333333332	228.77142857142857
00470+2240	11.747916666666667	31.9	106.58571428571427
00471+0051	11.756666666666666	12.65	75.24285714285715
N266	11.773333333333333	32.09583333333333	66.58571428571429
00473+2126	11.827916666666667	27.7375	63.75714285714285
00475+0739	11.864583333333334	16.7	77.02857142857142
00475+0655	11.875	19.75	169.5142857142857
00476-0212	11.9	1.0	54.84285714285715
00477+2415	11.925	27.75	144.32857142857142
I53	12.017916666666666	14.958333333333334	168.64285714285714
00481+2953	12.025	42.25	148.34285714285713
N271	12.03625	0.7125	58.54285714285714
00484+2915	12.1	32.75	72.78571428571429
00484+1028	12.109583333333333	17.091666666666665	160.9857142857143
00486+1145	12.14875	22.270833333333332	9.414285714285715
00487+4027	12.169166666666667	46.795833333333334	83.64285714285714
00489+2908	12.22125	30.941666666666666	153.9857142857143
00489+2927	12.225	35.75	70.44285714285715
00490-0130	12.25	6.5	79.92857142857143
I55	12.275	14.0	74.65714285714286
N278	12.312083333333334	51.18333333333333	9.142857142857142
00494+4404	12.357083333333334	44.895833333333336	76.11428571428571
00495-0044	12.359166666666667	11.370833333333334	24.642857142857142
00494+2924	12.374583333333334	35.083333333333336	79.35714285714285
N279	12.4	5.3375	55.400000000000006
00498+1415	12.45	17.75	79.7
00498+2552	12.45	38.0	211.3857142857143
N280	12.460833333333333	25.204166666666666	145.27142857142857
00499+3937	12.472916666666666	48.204166666666666	57.15714285714285
N282	12.5	35.5	95.32857142857142
00501+4142	12.52625	51.4875	142.84285714285713
00502+2845	12.568333333333333	39.425	71.17142857142858
00507+2900	12.685416666666667	42.9875	64.4
N287	12.7	35.25	78.72857142857143
00509+4050	12.715	52.4375	70.62857142857142
00509+3109	12.725	33.25	78.07142857142857
I1592	12.725	12.5	74.11428571428571
00509+0230	12.726666666666667	9.545833333333333	71.28571428571429
00510+1225	12.740833333333333	18.333333333333332	258.79999999999995
00512+2430	12.807916666666667	31.479166666666668	70.07142857142857
00514+0043	12.85	10.75	182.0142857142857
00514+3005	12.85	31.1375	96.75714285714285
00517+3124	12.925	37.0	94.37142857142858
00520+2830	12.997083333333332	35.35	98.57142857142857
00520+2436	13.0	33.0	193.0142857142857
00521+3105	13.009583333333333	32.37083333333333	64.25714285714285
I1596	13.014166666666666	24.75	38.199999999999996
00521+2835	13.025	37.02916666666667	97.21428571428571
I1598	13.027083333333334	12.55	65.71428571428571
00521+2859	13.03125	42.6125	66.12857142857143
00524+4157	13.0975	55.25416666666667	78.97142857142856
N295	13.1025	35.0625	77.92857142857143
00525+0107	13.125	2.75	178.10000000000002
00526+1204	13.15	13.0	170.07142857142856
00526+3128	13.15	38.0	86.89999999999999
N296	13.15	37.0	80.67142857142858
00528+1150	13.2	23.5	245.9142857142857
00528-0131	13.2	6.75	193.0285714285714
00531+2353	13.275	36.25	148.85714285714286
N305	13.339583333333334	23.766666666666666	176.11428571428573
N304	13.357083333333334	35.81666666666667	71.3
00535-0135	13.372083333333334	8.070833333333333	183.71428571428572
00535+0318	13.375	7.5	179.6285714285714
00535+0921	13.375	14.25	153.07142857142858
00535+5021	13.39125	55.27916666666667	72.41428571428571
